date,areaType,areaCode,areaName,cumCasesByPublishDateRate,cumDeathsByPublishDateRate,newCasesByPublishDateRollingRate
04/01/2020,region,E12000008,South East,,,0
03/01/2020,region,E12000008,South East,,,0
18/12/2020,region,E12000009,South West,1657.8,65.4,118.4
17/12/2020,region,E12000009,South West,,64.9,112.7
16/12/2020,region,E12000009,South West,,64.4,104.9
15/12/2020,region,E12000009,South West,,63.7,95.4
14/12/2020,region,E12000009,South West,,63,90.6
13/12/2020,region,E12000009,South West,,62.8,87.4
12/12/2020,region,E12000009,South West,,62.6,82.7
11/12/2020,region,E12000009,South West,,61.8,79.4
10/12/2020,region,E12000009,South West,,61.4,81.8
09/12/2020,region,E12000009,South West,,60.7,80.2
08/12/2020,region,E12000009,South West,,60.2,81.2
07/12/2020,region,E12000009,South West,,59.3,84
06/12/2020,region,E12000009,South West,,59.3,82.5
05/12/2020,region,E12000009,South West,,58.9,80.8
04/12/2020,region,E12000009,South West,,58.5,84
03/12/2020,region,E12000009,South West,,57.9,83.3
02/12/2020,region,E12000009,South West,,57.4,89.4
01/12/2020,region,E12000009,South West,,56.5,92.8
30/11/2020,region,E12000009,South West,,55.7,92.4
29/11/2020,region,E12000009,South West,,55.3,96.5
28/11/2020,region,E12000009,South West,,55.1,103.6
27/11/2020,region,E12000009,South West,,54.3,104.7
26/11/2020,region,E12000009,South West,,53.7,115.8
25/11/2020,region,E12000009,South West,,53.2,126.2
24/11/2020,region,E12000009,South West,,52.4,132.4
23/11/2020,region,E12000009,South West,,51.7,142.9
22/11/2020,region,E12000009,South West,,51.3,164.3
21/11/2020,region,E12000009,South West,,50.7,175.6
20/11/2020,region,E12000009,South West,,50.5,218.8
19/11/2020,region,E12000009,South West,,49.9,222.5
18/11/2020,region,E12000009,South West,,49.4,228
17/11/2020,region,E12000009,South West,,48.5,229.6
16/11/2020,region,E12000009,South West,,48.4,227.2
15/11/2020,region,E12000009,South West,,48.2,214.7
14/11/2020,region,E12000009,South West,,48.1,203.4
13/11/2020,region,E12000009,South West,,47.6,166.5
12/11/2020,region,E12000009,South West,,47.3,165.9
11/11/2020,region,E12000009,South West,,46.9,154.7
10/11/2020,region,E12000009,South West,,46.5,157.3
09/11/2020,region,E12000009,South West,,46,159.8
08/11/2020,region,E12000009,South West,,45.9,156.6
07/11/2020,region,E12000009,South West,,45.8,160.8
06/11/2020,region,E12000009,South West,,45.4,162.8
05/11/2020,region,E12000009,South West,,45.2,157.8
04/11/2020,region,E12000009,South West,,45,157
03/11/2020,region,E12000009,South West,,44.7,155.2
02/11/2020,region,E12000009,South West,,44.4,152.5
01/11/2020,region,E12000009,South West,,44.4,150.9
31/10/2020,region,E12000009,South West,,44.2,152.5
30/10/2020,region,E12000009,South West,,44,148.2
29/10/2020,region,E12000009,South West,,43.8,146.3
28/10/2020,region,E12000009,South West,,43.6,143.1
27/10/2020,region,E12000009,South West,,43.4,136.9
26/10/2020,region,E12000009,South West,,42.9,135
25/10/2020,region,E12000009,South West,,42.9,126.7
24/10/2020,region,E12000009,South West,,42.7,112.6
23/10/2020,region,E12000009,South West,,42.7,106.1
22/10/2020,region,E12000009,South West,,42.5,96.4
21/10/2020,region,E12000009,South West,,42.5,92
20/10/2020,region,E12000009,South West,,42.4,90.5
19/10/2020,region,E12000009,South West,,42.1,86.3
18/10/2020,region,E12000009,South West,,42.1,83.8
17/10/2020,region,E12000009,South West,,42.1,80.1
16/10/2020,region,E12000009,South West,,42,75.6
15/10/2020,region,E12000009,South West,,41.8,76.8
14/10/2020,region,E12000009,South West,,41.7,77.3
13/10/2020,region,E12000009,South West,,41.6,70.6
12/10/2020,region,E12000009,South West,,41.5,64.1
11/10/2020,region,E12000009,South West,,41.5,65.9
10/10/2020,region,E12000009,South West,,41.5,71.8
09/10/2020,region,E12000009,South West,,41.3,68.9
08/10/2020,region,E12000009,South West,,41.3,60.9
07/10/2020,region,E12000009,South West,,41.2,50.3
06/10/2020,region,E12000009,South West,,41.1,43.4
05/10/2020,region,E12000009,South West,,41,39.5
04/10/2020,region,E12000009,South West,,41,32.5
03/10/2020,region,E12000009,South West,,41.1,23.5
02/10/2020,region,E12000009,South West,,41,19.1
01/10/2020,region,E12000009,South West,,40.9,18.9
30/09/2020,region,E12000009,South West,,40.8,19
29/09/2020,region,E12000009,South West,,40.8,19.6
28/09/2020,region,E12000009,South West,,40.7,18.7
27/09/2020,region,E12000009,South West,,40.7,19.5
26/09/2020,region,E12000009,South West,,40.7,18.2
25/09/2020,region,E12000009,South West,,40.6,17.1
24/09/2020,region,E12000009,South West,,40.5,15.6
23/09/2020,region,E12000009,South West,,40.5,14
22/09/2020,region,E12000009,South West,,40.4,12.5
21/09/2020,region,E12000009,South West,,40.4,11.6
20/09/2020,region,E12000009,South West,,40.3,10.2
19/09/2020,region,E12000009,South West,,40.3,9.9
18/09/2020,region,E12000009,South West,,40.2,10.3
17/09/2020,region,E12000009,South West,,40.2,10.7
16/09/2020,region,E12000009,South West,,40.2,10.5
15/09/2020,region,E12000009,South West,,40.1,11.4
14/09/2020,region,E12000009,South West,,40,11.8
13/09/2020,region,E12000009,South West,,40,12.7
12/09/2020,region,E12000009,South West,,40,13
11/09/2020,region,E12000009,South West,,40,12.4
10/09/2020,region,E12000009,South West,,39.9,11.5
09/09/2020,region,E12000009,South West,,39.9,11.7
08/09/2020,region,E12000009,South West,,39.8,10.2
07/09/2020,region,E12000009,South West,,39.6,9.3
06/09/2020,region,E12000009,South West,,39.6,8.3
05/09/2020,region,E12000009,South West,,39.6,8.1
04/09/2020,region,E12000009,South West,,39.5,7.6
03/09/2020,region,E12000009,South West,,39.4,7.2
02/09/2020,region,E12000009,South West,,39.3,6.6
01/09/2020,region,E12000009,South West,,39.2,6.5
31/08/2020,region,E12000009,South West,,39.2,7.1
30/08/2020,region,E12000009,South West,,39.2,6.8
29/08/2020,region,E12000009,South West,,39.1,6.5
28/08/2020,region,E12000009,South West,,39.1,7.2
27/08/2020,region,E12000009,South West,,39.1,7.3
26/08/2020,region,E12000009,South West,,39.1,7.2
25/08/2020,region,E12000009,South West,,39,7.1
24/08/2020,region,E12000009,South West,,39,6.7
23/08/2020,region,E12000009,South West,,39,6.4
22/08/2020,region,E12000009,South West,,39,6.7
21/08/2020,region,E12000009,South West,,38.9,5.6
20/08/2020,region,E12000009,South West,,38.8,6.2
19/08/2020,region,E12000009,South West,,38.8,5.4
18/08/2020,region,E12000009,South West,,38.8,5.1
17/08/2020,region,E12000009,South West,,38.6,4.6
16/08/2020,region,E12000009,South West,,38.6,4.8
15/08/2020,region,E12000009,South West,,38.6,4.3
14/08/2020,region,E12000009,South West,,38.5,4.7
13/08/2020,region,E12000009,South West,,38.4,3.7
12/08/2020,region,E12000009,South West,,38.4,4.7
11/08/2020,region,E12000009,South West,,38.2,4.9
10/08/2020,region,E12000009,South West,,38.2,4.5
09/08/2020,region,E12000009,South West,,38.2,4.2
08/08/2020,region,E12000009,South West,,38.2,4
07/08/2020,region,E12000009,South West,,38.1,4
06/08/2020,region,E12000009,South West,,38.1,4.6
05/08/2020,region,E12000009,South West,,38,4.3
04/08/2020,region,E12000009,South West,,38,4.4
03/08/2020,region,E12000009,South West,,37.9,4.5
02/08/2020,region,E12000009,South West,,37.9,4.6
01/08/2020,region,E12000009,South West,,37.9,4.7
31/07/2020,region,E12000009,South West,,37.9,4.4
30/07/2020,region,E12000009,South West,,37.8,3.8
29/07/2020,region,E12000009,South West,,37.8,3.6
28/07/2020,region,E12000009,South West,,37.7,3.3
27/07/2020,region,E12000009,South West,,37.6,3.1
26/07/2020,region,E12000009,South West,,37.6,3
25/07/2020,region,E12000009,South West,,37.6,2.8
24/07/2020,region,E12000009,South West,,37.5,2.4
23/07/2020,region,E12000009,South West,,37.5,2.1
22/07/2020,region,E12000009,South West,,37.5,1.8
21/07/2020,region,E12000009,South West,,37.4,1.8
20/07/2020,region,E12000009,South West,,37.2,1.8
19/07/2020,region,E12000009,South West,,37.2,1.6
18/07/2020,region,E12000009,South West,,37.3,1.3
17/07/2020,region,E12000009,South West,,37.3,1.6
16/07/2020,region,E12000009,South West,,37.1,1.6
15/07/2020,region,E12000009,South West,,37.1,1.9
14/07/2020,region,E12000009,South West,,37.1,2
13/07/2020,region,E12000009,South West,,37,2
12/07/2020,region,E12000009,South West,,37,1.9
11/07/2020,region,E12000009,South West,,36.9,1.8
10/07/2020,region,E12000009,South West,,36.9,1.7
09/07/2020,region,E12000009,South West,,,1.7
08/07/2020,region,E12000009,South West,,,1.4
07/07/2020,region,E12000009,South West,,,85.5
06/07/2020,region,E12000009,South West,,,85.5
05/07/2020,region,E12000009,South West,,,85.4
04/07/2020,region,E12000009,South West,,,85.2
03/07/2020,region,E12000009,South West,,,85
02/07/2020,region,E12000009,South West,,,85.1
01/07/2020,region,E12000009,South West,,,84.9
30/06/2020,region,E12000009,South West,,,0.7
29/06/2020,region,E12000009,South West,,,0.6
28/06/2020,region,E12000009,South West,,,0.6
27/06/2020,region,E12000009,South West,,,0.7
26/06/2020,region,E12000009,South West,,,0.7
25/06/2020,region,E12000009,South West,,,0.5
24/06/2020,region,E12000009,South West,,,0.6
23/06/2020,region,E12000009,South West,,,0.6
22/06/2020,region,E12000009,South West,,,0.7
21/06/2020,region,E12000009,South West,,,0.6
20/06/2020,region,E12000009,South West,,,0.6
19/06/2020,region,E12000009,South West,,,0.7
18/06/2020,region,E12000009,South West,,,0.8
17/06/2020,region,E12000009,South West,,,0.7
16/06/2020,region,E12000009,South West,,,0.6
15/06/2020,region,E12000009,South West,,,0.9
14/06/2020,region,E12000009,South West,,,1.1
13/06/2020,region,E12000009,South West,,,1
12/06/2020,region,E12000009,South West,,,1
11/06/2020,region,E12000009,South West,,,1.6
10/06/2020,region,E12000009,South West,,,1.9
09/06/2020,region,E12000009,South West,,,3.1
08/06/2020,region,E12000009,South West,,,2.9
07/06/2020,region,E12000009,South West,,,2.9
06/06/2020,region,E12000009,South West,,,3.3
05/06/2020,region,E12000009,South West,,,3.4
04/06/2020,region,E12000009,South West,,,3.3
03/06/2020,region,E12000009,South West,,,3
02/06/2020,region,E12000009,South West,,,2.3
01/06/2020,region,E12000009,South West,,,2.3
31/05/2020,region,E12000009,South West,,,2.3
30/05/2020,region,E12000009,South West,,,2.3
29/05/2020,region,E12000009,South West,,,2.5
28/05/2020,region,E12000009,South West,,,2.8
27/05/2020,region,E12000009,South West,,,3.7
26/05/2020,region,E12000009,South West,,,3.8
25/05/2020,region,E12000009,South West,,,4
24/05/2020,region,E12000009,South West,,,4.1
23/05/2020,region,E12000009,South West,,,4.2
22/05/2020,region,E12000009,South West,,,4.4
21/05/2020,region,E12000009,South West,,,4.2
20/05/2020,region,E12000009,South West,,,3.8
19/05/2020,region,E12000009,South West,,,4.4
18/05/2020,region,E12000009,South West,,,4.8
17/05/2020,region,E12000009,South West,,,5.1
16/05/2020,region,E12000009,South West,,,5.2
15/05/2020,region,E12000009,South West,,,5.7
14/05/2020,region,E12000009,South West,,,6.4
13/05/2020,region,E12000009,South West,,,7.6
12/05/2020,region,E12000009,South West,,,7.7
11/05/2020,region,E12000009,South West,,,8.4
10/05/2020,region,E12000009,South West,,,9.2
09/05/2020,region,E12000009,South West,,,10.1
08/05/2020,region,E12000009,South West,,,10.7
07/05/2020,region,E12000009,South West,,,11.5
06/05/2020,region,E12000009,South West,,,11.9
05/05/2020,region,E12000009,South West,,,11.9
04/05/2020,region,E12000009,South West,,,11.9
03/05/2020,region,E12000009,South West,,,12.3
02/05/2020,region,E12000009,South West,,,12.5
01/05/2020,region,E12000009,South West,,,13.8
30/04/2020,region,E12000009,South West,,,13.6
29/04/2020,region,E12000009,South West,,,14.7
28/04/2020,region,E12000009,South West,,,16.7
27/04/2020,region,E12000009,South West,,,18.5
26/04/2020,region,E12000009,South West,,,20.1
25/04/2020,region,E12000009,South West,,,22.3
24/04/2020,region,E12000009,South West,,,23.2
23/04/2020,region,E12000009,South West,,,26.6
22/04/2020,region,E12000009,South West,,,23.4
21/04/2020,region,E12000009,South West,,,20.1
20/04/2020,region,E12000009,South West,,,16.9
19/04/2020,region,E12000009,South West,,,13.4
18/04/2020,region,E12000009,South West,,,9.5
17/04/2020,region,E12000009,South West,,,5.5
16/04/2020,region,E12000009,South West,,,0
15/04/2020,region,E12000009,South West,,,0
14/04/2020,region,E12000009,South West,,,0
13/04/2020,region,E12000009,South West,,,0
12/04/2020,region,E12000009,South West,,,0
11/04/2020,region,E12000009,South West,,,0
10/04/2020,region,E12000009,South West,,,0
09/04/2020,region,E12000009,South West,,,0
08/04/2020,region,E12000009,South West,,,0
07/04/2020,region,E12000009,South West,,,0
06/04/2020,region,E12000009,South West,,,0
05/04/2020,region,E12000009,South West,,,0
04/04/2020,region,E12000009,South West,,,0
03/04/2020,region,E12000009,South West,,,0
02/04/2020,region,E12000009,South West,,,0
01/04/2020,region,E12000009,South West,,,0
31/03/2020,region,E12000009,South West,,,0
30/03/2020,region,E12000009,South West,,,0
29/03/2020,region,E12000009,South West,,,0
28/03/2020,region,E12000009,South West,,,0
27/03/2020,region,E12000009,South West,,,0
26/03/2020,region,E12000009,South West,,,0
25/03/2020,region,E12000009,South West,,,0
24/03/2020,region,E12000009,South West,,,0
23/03/2020,region,E12000009,South West,,,0
22/03/2020,region,E12000009,South West,,,0
21/03/2020,region,E12000009,South West,,,0
20/03/2020,region,E12000009,South West,,,0
19/03/2020,region,E12000009,South West,,,0
18/03/2020,region,E12000009,South West,,,0
17/03/2020,region,E12000009,South West,,,0
16/03/2020,region,E12000009,South West,,,0
15/03/2020,region,E12000009,South West,,,0
14/03/2020,region,E12000009,South West,,,0
13/03/2020,region,E12000009,South West,,,0
12/03/2020,region,E12000009,South West,,,0
11/03/2020,region,E12000009,South West,,,0
10/03/2020,region,E12000009,South West,,,0
09/03/2020,region,E12000009,South West,,,0
08/03/2020,region,E12000009,South West,,,0
07/03/2020,region,E12000009,South West,,,0
06/03/2020,region,E12000009,South West,,,0
05/03/2020,region,E12000009,South West,,,0
04/03/2020,region,E12000009,South West,,,0
03/03/2020,region,E12000009,South West,,,0
02/03/2020,region,E12000009,South West,,,0
01/03/2020,region,E12000009,South West,,,0
29/02/2020,region,E12000009,South West,,,0
28/02/2020,region,E12000009,South West,,,0
27/02/2020,region,E12000009,South West,,,0
26/02/2020,region,E12000009,South West,,,0
25/02/2020,region,E12000009,South West,,,0
24/02/2020,region,E12000009,South West,,,0
23/02/2020,region,E12000009,South West,,,0
22/02/2020,region,E12000009,South West,,,0
21/02/2020,region,E12000009,South West,,,0
20/02/2020,region,E12000009,South West,,,0
19/02/2020,region,E12000009,South West,,,0
18/02/2020,region,E12000009,South West,,,0
17/02/2020,region,E12000009,South West,,,0
16/02/2020,region,E12000009,South West,,,0
15/02/2020,region,E12000009,South West,,,0
14/02/2020,region,E12000009,South West,,,0
13/02/2020,region,E12000009,South West,,,0
12/02/2020,region,E12000009,South West,,,0
11/02/2020,region,E12000009,South West,,,0
10/02/2020,region,E12000009,South West,,,0
09/02/2020,region,E12000009,South West,,,0
08/02/2020,region,E12000009,South West,,,0
07/02/2020,region,E12000009,South West,,,0
06/02/2020,region,E12000009,South West,,,0
05/02/2020,region,E12000009,South West,,,0
04/02/2020,region,E12000009,South West,,,0
03/02/2020,region,E12000009,South West,,,0
02/02/2020,region,E12000009,South West,,,0
01/02/2020,region,E12000009,South West,,,0
31/01/2020,region,E12000009,South West,,,0
30/01/2020,region,E12000009,South West,,,0
29/01/2020,region,E12000009,South West,,,0
28/01/2020,region,E12000009,South West,,,0
27/01/2020,region,E12000009,South West,,,0
26/01/2020,region,E12000009,South West,,,0
25/01/2020,region,E12000009,South West,,,0
24/01/2020,region,E12000009,South West,,,0
23/01/2020,region,E12000009,South West,,,0
22/01/2020,region,E12000009,South West,,,0
21/01/2020,region,E12000009,South West,,,0
20/01/2020,region,E12000009,South West,,,0
19/01/2020,region,E12000009,South West,,,0
18/01/2020,region,E12000009,South West,,,0
17/01/2020,region,E12000009,South West,,,0
16/01/2020,region,E12000009,South West,,,0
15/01/2020,region,E12000009,South West,,,0
14/01/2020,region,E12000009,South West,,,0
13/01/2020,region,E12000009,South West,,,0
12/01/2020,region,E12000009,South West,,,0
11/01/2020,region,E12000009,South West,,,0
10/01/2020,region,E12000009,South West,,,0
09/01/2020,region,E12000009,South West,,,0
08/01/2020,region,E12000009,South West,,,0
07/01/2020,region,E12000009,South West,,,0
06/01/2020,region,E12000009,South West,,,0
05/01/2020,region,E12000009,South West,,,0
04/01/2020,region,E12000009,South West,,,0
03/01/2020,region,E12000009,South West,,,0
